time,function,tx_hash,tokenIn,tokenOut,tokenInAddress,tokenOutAddress,uniswapPairAddress,execution_price,eth_amount,gas,gas_price,reserves_after
2023-11-25 03:19:15.194929,BUY,0x499b4a6e544ce5b6709b66e68d7020cb457d4fba03d7d9ab8d0784a51bca2b1e,WETH,PSYCHE,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,0x30E271994111d955AC7b6bec43f49Bb67ce99873,0xee0a79eb5fb0e99ec8820868be486b95c119fb04,1.3555285015301265e-07,0.05,600000,35316229431,[21565587332404380, 3158134797991345291]
2023-11-25 03:27:50.601662,BUY,0x73b02ec2595874706e9e62c01b90cf89b70e69baaf2d539348dd878b8edc5f89,WETH,Awe,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,0xb9a8922E8Cb24C3a2471Ac684A814124C6b2b11a,0xf8bb9f3e90f15a27ef1b8e030580b49b200c4a82,5.876522615241348e-13,0.05,600000,36003974779,[4094381797405172092686, 2448854504620036170]
2023-11-25 04:21:51.882995,BUY,0x4de0e27150ceb8358cd9c27aeeebf791b0d5f88492aac686b45c745fe018916f,WETH,LIGHT,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,0x36da37d2FAfF5B68BBf7790460c1607B4FD087D6,0xa0df7b4a8a3690099a62c6fc9a2c007a4f563ca7,1.0024705555424619e-07,0.05,600000,49407534285,[25187370001105004, 3052391318858318240]
2023-11-25 05:30:06.101080,BUY,0x91bdf6aec815f33f858091a693c09457f1731f42364bd37e7aff1494d1b5a22c,WETH,Qianwen,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,0x09883b0834b4396cF78ce624C5C056d262edA807,0x05845bc10c2232c6a9feae9a54b256c1432083c1,9.571653604086985e-08,0.05,600000,46320624137,[27559316529203853, 2911967713153479550]
2023-11-25 05:57:02.519343,BUY,0xf95936f7037724be9cdb2cdce24b4ecf467772af01fa498d1c8c857440c35eeb,WETH,ERNIE4,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,0xB6aeB657775e0C4cef608fC80083dcD0FaA42D9E,0xd700371f24cf08ccb3470e8168f29eeb5d42bd44,1.0336177202952418e-07,0.05,600000,47951806047,[27705663437964608, 3078149567325233415]
2023-11-25 07:49:39.736808,BUY,0x2efcf8c8df4bb4ae4beb3d3e343b2ee6f879522d4134f4f710e083fcbc6329c7,WETH,PEPE,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,0x3791DC4491b246EEfff94f9b737cC1711e702d28,0x831b10d85742b59999ef2db8b285b11185107015,1.4333508758771581e-08,0.039227803463013265,600000,47816096070,[162835120183004691, 2726789792935534393]
2023-11-25 15:00:38.213782,BUY,0x054925c7c70331f337bbd331dbf1f41650d4246e75217f79e303dc196968d177,WETH,FAI,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,0x82dc5826C2AB25a21EC669700bb140f9da581a41,0x6e2f934fd6464fb5c254c7a2256654bf58231a73,2.0746783695994602e-07,0.05,600000,36983022492,[11973891483597748, 2585730396382961876]
2023-11-25 15:17:39.634595,BUY,0x65e4154d3dff8fe1343d87dec7512b4e4bc6449b0531935168c47a42bf169e98,WETH,SPHEREx,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,0x819D100DE89896f8874bB4BA9281588DBE87F210,0x34270afc833cef0368e46a2d0938c5ae48e1a12c,1.873077532219524e-07,0.05,600000,38526935018,[19874701907993115, 3879644316587225113]
2023-11-25 18:08:14.331899,SELL,0x7ff3f613dd79d92c6bb5cb23f3a4e8ab7dfeebebefdf44dcef8496b6997c7e33,SPHEREx,WETH,0x819D100DE89896f8874bB4BA9281588DBE87F210,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,0x34270afc833cef0368e46a2d0938c5ae48e1a12c,6.145358831648715e-07,0.164044432916952,550000,25095991191,[10981538438977433, 7761928098595068358]
2023-11-25 19:50:01.942643,BUY,0x1f39d107d6851d7b8ba412b781cd4a861b2d07534d047076ecce4f0a7889855d,WETH,STARLIGHT,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,0x862f918b7067ae75C08C1b1BbC994D1c5e8b2573,0x5fe5a16c27d87bb8b535a76802663d99f678b5fb,7.37558855875109e-08,0.05,600000,40266361660,[145837293595286824, 13238232932347548092]
2023-11-25 19:54:38.054107,BUY,0x2057100bad2347b5473222956e6c4a859445fb4b95d4f4bad16f42de2e8c74b1,WETH,KIRBY,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,0x54Aa4F1Ef1BbAd70510fD8Ca6727022f2D44D56c,0x8d23e2f841e53fc6a78956742afa45e23e63b8c6,4.546578617683794e-26,0.038977514258610506,600000,44625686675,[45674026777808488610183185, 2109353232967676310]
2023-11-25 20:21:50.737531,BUY,0xa1fe8a84331b3fa7e2d029f25fae0a2fd4e85e01da183d3692a86f5ecf5a1439,WETH,STARLIGHT,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,0xBAa29c6f26d5f0775A399308D4691285365f6276,0x8a2a2ec0b3ef879841b3694ca3f248fddcfb54bd,3.647291050749262e-08,0.05,600000,35307810861,[43456449548633560, 1766335993959231119]
2023-11-25 20:48:38.446342,BUY,0xafe19ca2f0fb20028dbdaff9c6bc09f49a917009a1af1fab51e4cd7dbc69effb,WETH,XTRUTH,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,0x084e4c87c6FDC46A7Ec9C429e219cA569710787c,0xc7ff588e332b4c84c93d3087482d17504332afb1,1.1384256313438975e-26,0.05,600000,51216064689,[255318501710358321205993357, 2947891431238824220]
2023-11-25 22:24:38.122407,BUY,0x1058d48df342f01346698d82ca9638129b5ee1549b918b89745d59687c36c60b,WETH,cat,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,0x33eA5368754a686b1E243a69099Ddf955725734e,0x12062f9027af89f90d31416f8a1684cbc3561259,1.2460690111416583e-08,0.05,600000,43806497901,[258898969682507360, 3489178431010780552]
2023-11-25 23:07:02.632628,BUY,0x63a09a01c46321220df6a60b1c41624d2b7d7a87e3c111a71a53ac1a9e43ba57,WETH,cat,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,0x27c04d9ABa68B2bA2eD90d3B0c7F330e1EEeeF18,0x0e8ed2ede0d4ccff75fff366805915fda06f54c1,4.48999638362863e-09,0.030067346047856783,600000,47692936159,[326066885007912045, 2768544469792627463]
2023-11-25 23:16:03.355450,BUY,0xfa308c3d64ba8593d460c3eee20fa76441ff0df6192e307d95338c5056f389e6,WETH,CZUS,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,0x8e10c48CaFE3Dca5D6Fd073e91652cAc20C07C16,0xee62778bf4da90fce86462cbf505444cba798dbe,4.6915229925556625e-23,0.05,600000,38747248291,[122994625492563488861358, 8226766639014407084]
2023-11-25 23:58:26.363090,SELL,0x35815dd7f5fd78b3a80038fcbd3114254393fcaf2b6ca274cc5920ca527bbc03,FAI,WETH,0x82dc5826C2AB25a21EC669700bb140f9da581a41,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,0x6e2f934fd6464fb5c254c7a2256654bf58231a73,2.9212737424270005e-07,0.06353875355266209,550000,20441401049,[10673790184719858, 3063758822795440247]
2023-11-25 23:58:52.187532,SELL,0x54c1cd032411e0b9485b308333d268cc7793d3813f6a14aac11e5c84334de4a3,CZUS,WETH,0x8e10c48CaFE3Dca5D6Fd073e91652cAc20C07C16,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,0xee62778bf4da90fce86462cbf505444cba798dbe,5.975017540076725e-23,0.054127038459835054,550000,20817123573,[131227860477694947568323, 7810191216198445642]
2023-11-25 23:59:04.041207,SELL,0x9ef307a398dc23cff7d49424aba9d032f0bf6d78b6c2a541de4521232a15d502,cat,WETH,0x33eA5368754a686b1E243a69099Ddf955725734e,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,0x12062f9027af89f90d31416f8a1684cbc3561259,1.694050366375719e-08,0.1694050366375719,550000,21586974565,[237361767470473460, 3862279502323473426]
2023-11-25 23:59:04.983749,SELL,0x9ef307a398dc23cff7d49424aba9d032f0bf6d78b6c2a541de4521232a15d502,cat,WETH,0x33eA5368754a686b1E243a69099Ddf955725734e,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,0x12062f9027af89f90d31416f8a1684cbc3561259,1.6224804999415e-08,0.000455727708419013,550000,21586974565,[237361767470473460, 3862279502323473426]
